type,image,repeatability,algorithm
i,4,0.360107421875,siftSOS
i,5,0.5113497681230168,siftSOS
i,6,0.41357421875,siftSOS
i,2,0.546630859375,siftSOS
i,3,0.346435546875,siftSOS
i,4,0.344482421875,siftSOS
i,5,0.26953125,siftSOS
i,6,0.2055876100819921,siftSOS
v,2,0.550048828125,siftSOS
v,3,0.5029296875,siftSOS
v,4,0.30029296875,siftSOS
v,5,0.425048828125,siftSOS
v,6,0.297607421875,siftSOS
v,2,0.644114921223355,siftSOS
v,3,0.5414480587618048,siftSOS
v,4,0.43071965628356607,siftSOS
v,5,0.5630252100840336,siftSOS
v,6,0.5177610333692142,siftSOS
v,2,0.7188186477910666,siftSOS
v,3,0.626220703125,siftSOS
v,4,0.5159873077861851,siftSOS
v,5,0.503173828125,siftSOS
v,6,0.499267578125,siftSOS
v,2,0.54150390625,siftSOS
v,3,0.376220703125,siftSOS
v,4,0.640380859375,siftSOS
v,5,0.43031486453502565,siftSOS
v,6,0.277587890625,siftSOS
v,2,0.369873046875,siftSOS
v,3,0.265380859375,siftSOS
v,4,0.23583984375,siftSOS
v,5,0.2109375,siftSOS
v,6,0.140380859375,siftSOS
v,2,0.632568359375,siftSOS
v,3,0.701904296875,siftSOS
v,4,0.647546985599219,siftSOS
v,5,0.39111328125,siftSOS
v,6,0.478271484375,siftSOS
v,2,0.3881717202041429,siftSOS
v,3,0.3415612465288491,siftSOS
v,4,0.49578567128236,siftSOS
v,5,0.2993053458169737,siftSOS
v,6,0.4516832917705736,siftSOS
v,2,0.533447265625,siftSOS
v,3,0.47900390625,siftSOS
v,4,0.5322265625,siftSOS
v,5,0.4130859375,siftSOS
v,6,0.407958984375,siftSOS
v,2,0.5787161337564072,siftSOS
v,3,0.5482060043934587,siftSOS
v,4,0.5031722791605662,siftSOS
v,5,0.43007078350012207,siftSOS
v,6,0.24603368318281668,siftSOS
v,2,0.08544921875,siftSOS
v,3,0.17578125,siftSOS
v,4,0.25732421875,siftSOS
v,5,0.423095703125,siftSOS
v,6,0.19580078125,siftSOS
v,2,0.525634765625,siftSOS
v,3,0.392822265625,siftSOS
v,4,0.44482421875,siftSOS
v,5,0.3002196729314132,siftSOS
v,6,0.218017578125,siftSOS
v,2,0.6243592872833781,siftSOS
v,3,0.5766227428013665,siftSOS
v,4,0.5274591164266537,siftSOS
v,5,0.4925555284354406,siftSOS
v,6,0.48816206980717597,siftSOS
v,2,0.65478515625,siftSOS
v,3,0.61083984375,siftSOS
v,4,0.478271484375,siftSOS
v,5,0.413330078125,siftSOS
v,6,0.294677734375,siftSOS
v,2,0.65185546875,siftSOS
v,3,0.524169921875,siftSOS
v,4,0.557861328125,siftSOS
v,5,0.5587014888943129,siftSOS
v,6,0.626953125,siftSOS
v,2,0.53125,siftSOS
v,3,0.6455943373199903,siftSOS
v,4,0.4072265625,siftSOS
v,5,0.46826171875,siftSOS
v,6,0.3603515625,siftSOS
v,2,0.50390625,siftSOS
v,3,0.32080078125,siftSOS
v,4,0.5069563094947522,siftSOS
v,5,0.3095703125,siftSOS
v,6,0.31779350744447155,siftSOS
v,2,0.35855504027337076,siftSOS
v,3,0.235107421875,siftSOS
v,4,0.267333984375,siftSOS
v,5,0.1953125,siftSOS
v,6,0.176025390625,siftSOS
v,2,0.56787109375,siftSOS
v,3,0.475830078125,siftSOS
v,4,0.506103515625,siftSOS
v,5,0.7197265625,siftSOS
v,6,0.39111328125,siftSOS
v,2,0.6103515625,siftSOS
v,3,0.4501953125,siftSOS
v,4,0.3486328125,siftSOS
v,5,0.509033203125,siftSOS
v,6,0.396728515625,siftSOS
v,2,0.3434220161093483,siftSOS
v,3,0.41943359375,siftSOS
v,4,0.376708984375,siftSOS
v,5,0.30029296875,siftSOS
v,6,0.259033203125,siftSOS
v,2,0.41437125748502995,siftSOS
v,3,0.3690176322418136,siftSOS
v,4,0.13385826771653545,siftSOS
v,5,0.1386861313868613,siftSOS
v,6,0.04904632152588556,siftSOS
v,2,0.7276055650475958,siftSOS
v,3,0.5691969733951672,siftSOS
v,4,0.6128874786429095,siftSOS
v,5,0.392630551488531,siftSOS
v,6,0.30851842811813524,siftSOS
v,2,0.5972662924090798,siftSOS
v,3,0.4427629973151086,siftSOS
v,4,0.3707590920185502,siftSOS
v,5,0.49938979741274103,siftSOS
v,6,0.23114474005369784,siftSOS
v,2,0.4998198198198198,siftSOS
v,3,0.5403768506056528,siftSOS
v,4,0.27925801011804385,siftSOS
v,5,0.4449760765550239,siftSOS
v,6,0.238166231830041,siftSOS
v,2,0.5652916768367098,siftSOS
v,3,0.4691237490846961,siftSOS
v,4,0.39956065413717357,siftSOS
v,5,0.32291920917744693,siftSOS
v,6,0.3090065901879424,siftSOS
v,2,0.483642578125,siftSOS
v,3,0.514892578125,siftSOS
v,4,0.3857421875,siftSOS
v,5,0.494384765625,siftSOS
v,6,0.3922382230900659,siftSOS
v,2,0.5947265625,siftSOS
v,3,0.4139614351964852,siftSOS
v,4,0.508544921875,siftSOS
v,5,0.447998046875,siftSOS
v,6,0.37466438857700757,siftSOS
v,2,0.5166015625,siftSOS
v,3,0.325439453125,siftSOS
v,4,0.592041015625,siftSOS
v,5,0.39208984375,siftSOS
v,6,0.620361328125,siftSOS
v,2,0.703369140625,siftSOS
v,3,0.637939453125,siftSOS
v,4,0.5224609375,siftSOS
v,5,0.435791015625,siftSOS
v,6,0.279541015625,siftSOS
v,2,0.50634765625,siftSOS
v,3,0.424072265625,siftSOS
v,4,0.291748046875,siftSOS
v,5,0.2080078125,siftSOS
v,6,0.1689040761532829,siftSOS
v,2,0.551025390625,siftSOS
v,3,0.4002928972418843,siftSOS
v,4,0.551025390625,siftSOS
v,5,0.339599609375,siftSOS
v,6,0.606689453125,siftSOS
v,2,0.768836648583484,siftSOS
v,3,0.6301089918256131,siftSOS
v,4,0.5639575971731449,siftSOS
v,5,0.5558649495301079,siftSOS
v,6,0.6574103971585405,siftSOS
v,2,0.5137905784720527,siftSOS
v,3,0.5208689284842568,siftSOS
v,4,0.4776665853063217,siftSOS
v,5,0.5169636319257994,siftSOS
v,6,0.4569196973395167,siftSOS
v,2,0.536865234375,siftSOS
v,3,0.3349609375,siftSOS
v,4,0.5458984375,siftSOS
v,5,0.39892578125,siftSOS
v,6,0.598876953125,siftSOS
v,2,0.46253356114229927,siftSOS
v,3,0.31193556260678545,siftSOS
v,4,0.3360995850622407,siftSOS
v,5,0.3512609366958312,siftSOS
v,6,0.40712716621918477,siftSOS
v,2,0.40370058873002523,siftSOS
v,3,0.39350282485875704,siftSOS
v,4,0.4476446180131804,siftSOS
v,5,0.47900390625,siftSOS
v,6,0.086181640625,siftSOS
v,2,0.46533203125,siftSOS
v,3,0.46142578125,siftSOS
v,4,0.523681640625,siftSOS
v,5,0.428466796875,siftSOS
v,6,0.3955078125,siftSOS
v,2,0.3885770075665121,siftSOS
v,3,0.422992433487918,siftSOS
v,4,0.39687576275323405,siftSOS
v,5,0.3312179643641689,siftSOS
v,6,0.32584818159629,siftSOS
v,2,0.58740234375,siftSOS
v,3,0.5908203125,siftSOS
v,4,0.5390625,siftSOS
v,5,0.561279296875,siftSOS
v,6,0.501953125,siftSOS
v,2,0.4763636363636364,siftSOS
v,3,0.33844842284739984,siftSOS
v,4,0.2797153024911032,siftSOS
v,5,0.1864594894561598,siftSOS
v,6,0.27579519006982156,siftSOS
v,2,0.744140625,siftSOS
v,3,0.583251953125,siftSOS
v,4,0.517822265625,siftSOS
v,5,0.49743714913351234,siftSOS
v,6,0.462646484375,siftSOS
v,2,0.7180864046863559,siftSOS
v,3,0.5979985355137906,siftSOS
v,4,0.4075158613958028,siftSOS
v,5,0.3613958028306491,siftSOS
v,6,0.2970466194776666,siftSOS
v,2,0.5665120820112277,siftSOS
v,3,0.460205078125,siftSOS
v,4,0.392822265625,siftSOS
v,5,0.40478515625,siftSOS
v,6,0.4151818403710032,siftSOS
v,2,0.5511332227750139,siftSOS
v,3,0.5198467013413632,siftSOS
v,4,0.5140487021675141,siftSOS
v,5,0.47429604753293725,siftSOS
v,6,0.3442357512953368,siftSOS
v,2,0.4244604316546763,siftSOS
v,3,0.09914275065225493,siftSOS
v,4,0.0734252702199031,siftSOS
v,5,0.06038017144986955,siftSOS
v,6,0.06222056631892697,siftSOS
v,2,0.7466438857700757,siftSOS
v,3,0.5723700268489138,siftSOS
v,4,0.3616398243045388,siftSOS
v,5,0.24601307189542485,siftSOS
v,6,0.20550351288056207,siftSOS
v,2,0.7075909201855016,siftSOS
v,3,0.545166015625,siftSOS
v,4,0.429931640625,siftSOS
v,5,0.5927734375,siftSOS
v,6,0.472900390625,siftSOS
v,2,0.5435967302452316,siftSOS
v,3,0.4009771986970684,siftSOS
v,4,0.6479308214947499,siftSOS
v,5,0.45782431646305993,siftSOS
v,6,0.308546744831842,siftSOS
v,2,0.333984375,siftSOS
v,3,0.1044921875,siftSOS
v,4,0.264404296875,siftSOS
v,5,0.046863558701488894,siftSOS
v,6,0.04710763973639248,siftSOS
v,2,0.414794921875,siftSOS
v,3,0.36181640625,siftSOS
v,4,0.6580424701000732,siftSOS
v,5,0.56689453125,siftSOS
v,6,0.337890625,siftSOS
v,2,0.63232421875,siftSOS
v,3,0.54931640625,siftSOS
v,4,0.51953125,siftSOS
v,5,0.62646484375,siftSOS
v,6,0.582377349279961,siftSOS
v,2,0.23021949974476774,siftSOS
v,3,0.17023991832567636,siftSOS
v,4,0.1812149055640633,siftSOS
v,5,0.1411434405308831,siftSOS
v,6,0.22460438999489535,siftSOS
v,2,0.49609375,siftSOS
v,3,0.556260678545277,siftSOS
v,4,0.626220703125,siftSOS
v,5,0.41845703125,siftSOS
v,6,0.2978515625,siftSOS
v,2,0.361972174762021,siftSOS
v,3,0.3685623627044179,siftSOS
v,4,0.1559984668455347,siftSOS
v,5,0.3287143956889915,siftSOS
v,6,0.19547392587733683,siftSOS
v,2,0.38916015625,siftSOS
v,3,0.21649987795948256,siftSOS
v,4,0.3685623627044179,siftSOS
v,5,0.291259765625,siftSOS
v,6,0.231689453125,siftSOS
v,2,0.3230186296179349,siftSOS
v,3,0.4265232974910394,siftSOS
v,4,0.3059663437021928,siftSOS
v,5,0.34019292604501605,siftSOS
v,6,0.221419185282523,siftSOS
